epoch,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
54,208.621476173,11.1811521351,208.621476173,358.688598633,18.9324741364,358.688598633
55,205.088020325,11.8325340748,205.088020325,360.187133789,18.9720096588,360.187133789
56,195.32616806,11.4907977581,195.32616806,360.657043457,18.9843902588,360.657043457
57,202.221099854,11.7683501244,202.221099854,358.237487793,18.9205570221,358.237487793
58,207.575422764,11.864621222,207.575422764,384.59979248,19.6048412323,384.59979248
59,188.371704102,11.7633128166,188.371704102,409.010070801,20.2178153992,409.010070801
60,219.776901245,10.9493267536,219.776901245,416.888793945,20.41173172,416.888793945
61,200.097097397,11.3411746025,200.097097397,407.368469238,20.1771774292,407.368469238
62,219.611759186,11.3188245296,219.611759186,478.756103516,21.8747825623,478.756103516
63,185.931175232,10.4786053896,185.931175232,514.585876465,22.6789741516,514.585876465
64,216.458480835,11.2490022182,216.458480835,489.555145264,22.1202430725,489.555145264
65,200.351032257,11.5564100742,200.351032257,504.597717285,22.4576873779,504.597717285
66,161.712245941,9.91071110964,161.712245941,541.895141602,23.2732715607,541.895141602
67,185.501300812,11.3116172552,185.501300812,519.105041504,22.7783889771,519.105041504
68,181.321943283,10.749653101,181.321943283,491.394714355,22.1617851257,491.394714355
69,170.459796906,10.7471442223,170.459796906,475.383026123,21.7975463867,475.383026123
70,197.30381012,10.9747292995,197.30381012,446.680908203,21.128911972,446.680908203
71,177.181808472,11.3682134151,177.181808472,420.635131836,20.5032958984,420.635131836
72,176.74433136,10.79682374,176.74433136,521.550537109,22.8320064545,521.550537109
73,144.533939362,9.75378012657,144.533939362,548.297912598,23.4104232788,548.297912598
74,179.546749115,11.0070223808,179.546749115,526.190307617,22.9333877563,526.190307617
75,174.396798134,11.0923528671,174.396798134,537.923828125,23.187795639,537.923828125
76,174.875918388,10.8363218307,174.875918388,559.427368164,23.6469306946,559.427368164
77,167.301769257,10.5609478951,167.301769257,541.193603516,23.2581939697,541.193603516
78,141.343845367,9.51070213318,141.343845367,640.973388672,25.3125152588,640.973388672
