c6f45ec431e1ff9d5465c9f4cf13ddd3;{'epochs': 60, 'patience': 20, 'optimizer': 'rmsprop', 'learning_rate': 0.01, 'conv_kernels': [10, 6], 'conv_filters': [32, 16], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.7, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1', 0.1), 'conv_recurrent_regularizer': ('L1', 0.1), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[34.193656921386719, 30.3359375, 4.5988516807556152];[34.194271087646484, 30.336551666259766, 4.5986108779907227];[12.306308746337891, 8.4485912322998047, 2.4999995231628418];[12.295628547668457, 8.4379119873046875, 2.5];[26.202903747558594, 22.345184326171875, 4.4827651977539063];[26.170585632324219, 22.312868118286133, 4.4791593551635742]
73012a23f1b0f1d3eb4f8febd4be7b4a;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [3, 5, 7], 'conv_filters': [8, 16, 32], 'conv_activation': 'tanh', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.7, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L1', 0.1), 'conv_recurrent_regularizer': ('L1', 0.1), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[32.860347747802734, 30.329595565795898, 4.6062130928039551];[32.844902038574219, 30.329568862915039, 4.6061797142028809];[11.319015502929688, 8.7882604598999023, 2.5];[11.302011489868164, 8.7866754531860352, 2.5];[25.878170013427734, 23.347414016723633, 4.5931921005249023];[25.858177185058594, 23.342840194702148, 4.5926942825317383]
c78f1dc43e45f2538194f91f80ecc8fe;{'epochs': 60, 'patience': 20, 'optimizer': 'rmsprop', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'relu', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L2', 0.1), 'conv_recurrent_regularizer': ('L2', 0.001), 'dense_kernel_regularizer': ('L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.331136703491211, 30.329410552978516, 4.605964183807373];[31.008676528930664, 30.847766876220703, 4.556422233581543];[8.7781162261962891, 8.7763872146606445, 2.5];[7.1271929740905762, 6.9662837982177734, 2.5];[23.314882278442383, 23.313156127929688, 4.5894613265991211];[17.205205917358398, 17.044296264648438, 3.8463354110717773]
f06cc8a5ddf2b90ce845b328e7653cc0;{'epochs': 60, 'patience': 20, 'optimizer': 'rmsprop', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'tanh', 'dense_activation': 'tanh', 'recurrent_activation': 'hard_sigmoid', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.7, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L2', 0.1), 'conv_recurrent_regularizer': ('L2', 0.001), 'dense_kernel_regularizer': ('L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.344968795776367, 30.344745635986328, 4.5960359573364258];[32.947162628173828, 32.906097412109375, 4.6414823532104492];[8.3252954483032227, 8.3250732421875, 2.499967098236084];[6.284733772277832, 6.2436704635620117, 2.4985108375549316];[21.968587875366211, 21.968364715576172, 4.4405345916748047];[11.065505027770996, 11.024441719055176, 2.9624204635620117]
f3c3994a7368d164145652ab8e495f86;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [6, 4, 2], 'conv_filters': [16, 8, 4], 'conv_activation': 'tanh', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.0, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1', 0.1), 'conv_recurrent_regularizer': ('L1', 0.001), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.613122940063477, 30.398035049438477, 4.6219749450683594];[33.20355224609375, 31.068193435668945, 4.5471229553222656];[9.8126134872436523, 9.5975246429443359, 2.5];[8.8849859237670898, 6.7496204376220703, 2.5];[25.790355682373047, 25.575267791748047, 4.8296241760253906];[18.126018524169922, 15.990652084350586, 3.7068386077880859]
10672bf86fe731699621fe7f356deedc;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [5, 7], 'conv_filters': [16, 32], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'hard_sigmoid', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1', 0.1), 'conv_recurrent_regularizer': ('L1', 0.1), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[36.624233245849609, 30.332376480102539, 4.5981779098510742];[36.161487579345703, 30.262136459350586, 4.5908851623535156];[14.905571937561035, 8.6137151718139648, 2.5299835205078125];[14.185675621032715, 8.2863254547119141, 2.51690673828125];[28.869480133056641, 22.57762336730957, 4.5091605186462402];[27.574485778808594, 21.675132751464844, 4.4021129608154297]
fb0dd9041da786c961e6259a4805e48b;{'epochs': 60, 'patience': 20, 'optimizer': 'rmsprop', 'learning_rate': 0.01, 'conv_kernels': [10, 6], 'conv_filters': [32, 16], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'hard_sigmoid', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.7, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L1_L2', 0.001), 'conv_recurrent_regularizer': ('L1_L2', 0.1), 'dense_kernel_regularizer': ('L1_L2', 0.1), 'lr_plateau': (0.5, 5, 1e-05)};[44.124458312988281, 30.330327987670898, 4.6018762588500977];[44.124458312988281, 30.330327987670898, 4.6018762588500977];[22.379426956176758, 8.5852947235107422, 2.5000033378601074];[22.379426956176758, 8.5852947235107422, 2.5000033378601074];[36.548442840576172, 22.754310607910156, 4.5281696319580078];[36.548442840576172, 22.754310607910156, 4.5281696319580078]
2d26502d7d2a7ce27a82648fa8857133;{'epochs': 60, 'patience': 20, 'optimizer': 'rmsprop', 'learning_rate': 0.01, 'conv_kernels': [10, 6], 'conv_filters': [32, 16], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L2', 0.001), 'conv_recurrent_regularizer': ('L2', 0.001), 'dense_kernel_regularizer': ('L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.329921722412109, 30.329879760742188, 4.6023473739624023];[32.6492919921875, 32.512947082519531, 4.6138820648193359];[8.606903076171875, 8.6068630218505859, 2.5];[6.2031707763671875, 6.0668258666992188, 2.4627671241760254];[22.818151473999023, 22.818109512329102, 4.5352077484130859];[11.46330451965332, 11.326960563659668, 3.0186214447021484]
208a0c9c0d8d93b950a987137a209501;{'epochs': 60, 'patience': 20, 'optimizer': 'rmsprop', 'learning_rate': 0.01, 'conv_kernels': [7, 5], 'conv_filters': [32, 16], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.7, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L1_L2', 0.1), 'conv_recurrent_regularizer': ('L1_L2', 0.1), 'dense_kernel_regularizer': ('L1_L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[39.201419830322266, 30.348304748535156, 4.6134390830993652];[39.202354431152344, 30.339017868041992, 4.6098337173461914];[17.982400894165039, 9.1292867660522461, 2.4981803894042969];[17.822052001953125, 8.9587192535400391, 2.4994592666625977];[33.170276641845703, 24.317163467407227, 4.6975936889648438];[32.696353912353516, 23.83302116394043, 4.6457614898681641]
abb8cbcea29812798c87104e06418b10;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [5, 7], 'conv_filters': [16, 32], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.7, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1_L2', 0.1), 'conv_recurrent_regularizer': ('L1_L2', 0.1), 'dense_kernel_regularizer': ('L1_L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[35.997547149658203, 30.332117080688477, 4.6082220077514648];[35.830799102783203, 30.332601547241211, 4.6003847122192383];[14.550539970397949, 8.8851089477539063, 2.4999990463256836];[14.015514373779297, 8.5173149108886719, 2.5000009536743164];[29.290351867675781, 23.624921798706055, 4.6233024597167969];[28.050083160400391, 22.551881790161133, 4.505760669708252]
